timestamp,question,answers/0/text,answers/0/correct,answers/0/choice,answers/1/text,answers/1/correct,answers/2/text,answers/2/correct,answers/3/text,answers/3/correct
2018-03-15 01:09:31,Which of these grocery store chains is owned by a German family?,Wegmans,false,A,Trader Joe's,true,Kroger,false,,
2018-03-15 01:10:11,Which of these self-proclaimed seers also wrote a well-known cookbook?,Long Island Medium,false,A,Nostradamus,true,The Amazing Kreskin,false,,
2018-03-15 19:05:35,Which letter of the alphabet often acts as either a consonant or a vowel?,X,false,A,Y,true,Z,false,,
2018-03-15 19:10:03,Which of these places is geographically classified as an enclave?,Luxembourg,false,A,San Marino,true,Liechtenstein,false,,
2018-03-15 19:12:52,What legendary singer has a son who has directed a Will Ferrell movie?,James Taylor,false,A,Bob Dylan,true,David Bowie,false,,
2018-03-16 19:05:34,Which physical activity is performed in a space known as a “box”?,Tubing,false,A,Crossfit,true,Hiking,false,,
2018-03-16 19:09:30,"Oslo, Norway is home to a museum featuring thousands of what mini items?",PEZ dispensers,false,A,Bottles,true,Troll dolls,false,,
2018-03-17 01:15:55,Which of these screenwriters once co-wrote the script for a flop SNL film?,Aaron Sorkin,false,A,Quentin Tarantino,true,Carrie Fisher,false,,
2018-03-18 01:04:54,"In the kids' song, “if you're happy and you know it,” you do what?",Shuck some clams,false,A,Clap your hands,true,Steam a ham,false,,
2018-03-18 01:05:29,What TV show title would you say after clinking glasses for a toast?,Young Sheldon,false,A,Cheers,true,Kevin Can Wait,false,,
2018-03-18 01:06:27,"When it comes to college sports, what does the first “A” stand for in NCAA?",Amateur,false,A,Athletic,true,Academic,false,,
2018-03-18 01:07:48,"Which of these is the name of a real, finch-like songbird?",Whodah,false,A,Whydah,true,Howdah,false,,
2018-03-18 01:08:34,Norman Rockwell's iconic Four Freedoms series contains a famous scene set where?,Baseball game,false,A,Thanksgiving table,true,Diner counter,false,,
2018-03-18 01:10:05,Which of these symbols appears on the dice in Milton Bradley's Jumanji board game?,Rhinoceros,false,A,Racquet,true,Safari hat,false,,
2018-03-18 01:11:01,The Kuiper Belt is home to which of these bodies?,Jupiter,false,A,Pluto,true,Mars,false,,
2018-03-19 01:08:01,Which of these is a German clock with a bird inside?,Honey Boo Boo clock,false,A,Cuckoo clock,true,Biological clock,false,,
2018-03-19 01:11:35,"What term is often used to describe overly ornate, flowery writing?",Blue prose,false,A,Purple prose,true,Violet prose,false,,
2018-03-19 01:16:39,"In the U.S., light intensity is often measured with a unit named what?",Hand-lamp,false,A,Foot-candle,true,Head-torch,false,,
2018-03-19 01:17:18,Which of these monuments lends its name to a common domestic chicken breed?,The Alamo,false,A,Plymouth Rock,true,Lincoln Memorial,false,,
2018-03-19 01:18:28,Which of these was NOT a phone made by BlackBerry?,Electron,false,A,Atom,true,Quark,false,,
2018-03-19 01:21:36,Which of these is NOT the name of a geographical feature on the Moon?,Foaming Sea,false,A,Sunset Sea,true,Sea of Waves,false,,
2018-03-19 01:24:07,Which skin mark is most likely to come and go with the seasons?,Rhytides,false,A,Ephelides,true,Lentigines,false,,
2018-03-19 01:29:36,Which character appears in the Shakespeare play whose title comes first alphabetically?,Octavius Caesar,false,A,Bertram,true,Adriana,false,,
2018-03-20 01:12:01,Jane Morgan was a nom de plume for the author of which of these works?,Wuthering Heights,false,A,Last of the Mohicans,true,Jane Eyre,false,,
2018-03-20 19:04:22,"In the U.S., a massive amount of gold is kept where?",Frozen food aisle,false,A,Fort Knox,true,Louisiana swamplands,false,,
2018-03-20 19:07:50,"Technically, all licensed U.S. dentists are also officially what?",Orthodontists,false,A,Dental surgeons,true,Private practitioners,false,,
2018-03-20 19:11:25,What distinction does airline Handley Page Transport have?,First inflight movie,false,A,First to serve a meal,true,First to check a bag,false,,
2018-03-21 01:06:43,The classic book “The Grapes of Wrath” is about a family's journey to what state?,Alaska,false,A,California,true,Hawaii,false,,
2018-03-21 01:07:22,In which of these sports do competitors often wear jodhpurs?,Cricket,false,A,Polo,true,Jai alai,false,,
2018-03-21 01:08:53,Which of these exotic fruits is named for a local word for “hair”?,Durian,false,A,Rambutan,true,Lychee,false,,
2018-03-21 01:11:22,"Workers throughout Victoria, Australia get a day off every November for what sporting event?",Cricket match,false,A,Horse race,true,Rugby game,false,,
2018-03-21 19:04:39,"In the popular rhyme, April showers bring what?",CD towers,false,A,May flowers,true,Kenny Powers,false,,
2018-03-21 19:05:47,"What is the zip code for Beverly Hills, California?",10528,false,A,90210,true,1209,false,,
2018-03-21 19:06:33,"In terms of miles traveled, which of these races is the longest?",Daytona 500,false,A,Tour de France,true,Iron Man Triathlon,false,,
2018-03-21 19:11:16,Which of these would be classified using the Aarne-Thompson-Uther system?,Meteor showers,false,A,Aesop's Fables,true,Blood-borne viruses,false,,
2018-03-22 01:05:37,Which of these is a boy wizard created by J.K. Rowling?,Wand-a Sykes,false,A,Harry Potter,true,Waldo Wizardboy,false,,
2018-03-22 01:06:09,"In golf, the best score on a single hole is popularly known as what?",Golfy surprise,false,A,Hole in one,true,Self-driving par,false,,
2018-03-22 01:07:56,"The title of the Robert Frost poem “Out, Out—” alludes to which Shakespeare play?",Romeo and Juliet,false,A,Macbeth,true,Hamlet,false,,
2018-03-22 01:09:58,Which of these countries won its independence the soonest after the U.S. did?,Mexico,false,A,Haiti,true,Cuba,false,,
2018-03-22 19:04:50,"According to legend, everything King Midas touched turned to what?",Ovaltine,false,A,Gold,true,Funnel cakes,false,,
2018-03-22 19:06:33,Which of these classic novels was originally written in English?,Madame Bovary,false,A,Dracula,true,Don Quixote,false,,
2018-03-22 19:07:14,Abraham Lincoln served Illinois as a member of which branch of Congress?,Neither,false,A,House of Representatives,true,Senate,false,,
2018-03-22 19:08:47,Which of these classic Cajun dishes was invented first?,Bananas Foster,false,A,Oysters Rockefeller,true,Muffuletta,false,,
2018-03-23 19:04:36,Which of these activities is considered a form of aerobic exercise?,Napping,false,A,Jogging,true,Tweeting,false,,
2018-03-23 19:05:18,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers' first name?",Agamemnon,false,A,Fred,true,Frodger,false,,
2018-03-23 19:09:01,Which of these legendary pieces of furniture was designed by a married couple?,La-Z-Boy,false,A,Eames Lounge Chair,true,Aeron chair,false,,
2018-03-23 19:09:52,The composer for the “South Park” movie also provided music for which film?,Minions,false,A,Hairspray,true,BASEketball,false,,
2018-03-23 19:10:34,Which of these was NOT invented by the same company as the other two?,Nexcare Blister Bandages,false,A,Band-Aid,true,Ace bandages,false,,
2018-03-23 19:11:51,Which news anchor claims he once got into a minor car crash with a U.S. president?,Geraldo Rivera,false,A,Larry King,true,Dan Rather,false,,
2018-03-24 01:05:54,Which of these is a common breed of dog?,Marmite,false,A,Malamute,true,Merman,false,,
2018-03-24 01:10:58,Which of these courtroom TV shows debuted in the 1950s?,America's Court,false,A,Divorce Court,true,The People's Court,false,,
2018-03-25 01:05:28,Which of these is most often worn between feet and shoes?,Paper towels,false,A,Socks,true,More shoes,false,,
2018-03-25 01:09:56,What flavor of cream filled the first Twinkies?,Vanilla,false,A,Banana,true,Peanut butter,false,,
2018-03-25 01:12:33,The luna moth lives its entire adult life without doing what?,Mating,false,A,Eating,true,Flying,false,,
2018-03-26 01:10:13,A popular board game is titled “Chutes and” what?,Leopards,false,A,Ladders,true,Lawyers,false,,
2018-03-26 01:12:24,"By definition, a skinflint is someone who does NOT like doing what?",Wearing clothes,false,A,Spending money,true,Speaking in public,false,,
2018-03-26 01:17:17,"In his first-ever video game appearance, Mario had what profession?",Chef,false,A,Carpenter,true,Plumber,false,,
2018-03-26 01:18:50,Which of these vice presidents served under a president carved on Mount Rushmore?,Henry Wallace,false,A,Hannibal Hamlin,true,Elbridge Gerry,false,,
2018-03-26 01:19:47,Which of these was inducted into the National Toy Hall of Fame first?,Wiffle ball,false,A,Game Boy,true,Rubik's Cube,false,,
2018-03-26 01:21:43,The element lutetium gets its name from an old name for what European city?,London,false,A,Paris,true,Helsinki,false,,
2018-03-26 19:04:24,Trees often grow from what?,AstroTurf,false,A,Seeds,true,Peanut butter,false,,
2018-03-26 19:07:02,In which type of exercise class would you most likely use a reformer?,Zumba,false,A,Pilates,true,Spin,false,,
2018-03-26 19:10:46,Amtrak trains do NOT stop in which of these places?,Glacier National Park,false,A,"Langley, VA",true,Niagara Falls,false,,
2018-03-27 01:05:31,Which of these is a common type of node in the human body?,Nymph,false,A,Lymph,true,Dymph,false,,
2018-03-27 01:06:44,"In the U.S., a trial without a jury is known as what?",Blank trial,false,A,Bench trial,true,Mistrial,false,,
2018-03-27 01:07:27,"In English, the Chinese term for paparazzi literally translates to what?",Laser focused,false,A,Puppy squad,true,Buzzing insects,false,,
2018-03-27 01:08:19,Which of these is NOT a “Little Critter” book title?,Just a Mess,false,A,My Summer Vacation,true,I Was So Mad,false,,
2018-03-27 01:08:56,"In the Austin Powers films, what type of cat was Mr. Bigglesworth before his cryogenic freeze?",Siamese,false,A,Persian,true,Sphynx,false,,
2018-03-27 01:58:15,"In a famous folktale, what archer stole from the rich and gave to the poor?",Jumpman,false,A,Robin Hood,true,Mr. Steal Your Girl,false,,
2018-03-27 02:03:20,"For high-end sneakers, which of these acronyms describes shoes that are usually easiest to get?",HTM,false,A,GS,true,PE,false,,
2018-03-27 19:05:16,The letters in the federal agency IRS stand for what?,Infinitely Rude Staff,false,A,Internal Revenue Service,true,Incredibly Rare Sneakers,false,,
2018-03-27 19:07:15,What is the main symptom of the genetic condition known as heterochromia?,Ambidextrousness,false,A,Really long toes,false,,false,,
2018-03-27 19:07:53,What did now-defunct teen magazine YM stand for?,Your Magazine,false,A,Young Miss,true,Yes Mademoiselle,false,,
2018-03-27 19:08:33,“Tales from the Crypt” was originally on the same U.S. network as which show?,Full House,false,A,Fraggle Rock,true,Animaniacs,false,,
2018-03-27 19:09:09,"In the Catholic Church, which of these is considered the most powerful?",Vicar general,false,A,Archbishop,true,Archdeacon,false,,
2018-03-28 01:06:40,"In arithmetic, how is a number squared?",Added to its reciprocal,false,A,Multiplied by itself,true,Divided by antecedent,false,,
2018-03-28 19:06:14,"By definition, a myopic person is considered what?",Mopey,false,A,Nearsighted,true,Photographer,false,,
2018-03-28 19:07:11,"Which of these is the correct spelling of 1,000 years?",Millenium,false,A,Millennium,true,Milennium,false,,
2018-03-28 19:07:55,Which of these is NOT one of the two measurements in a blood pressure reading?,Diastolic,false,A,Hemostatic,true,Systolic,false,,
2018-03-28 19:10:07,Which is the title of an actual video game in the Grand Theft Auto series?,Beggar's Bargain,false,A,Chinatown Wars,true,Desperation Row,false,,
2018-03-28 19:10:53,In which of these places does the capital city NOT contain the name of the country?,Kuwait,false,A,Barbados,true,Guatemala,false,,
2018-03-29 19:06:57,What was “Weird Al” Yankovic's birth name?,Albert Yarborough,false,A,Alfred Yankovic,true,Adam Iacopino,false,,
2018-03-29 19:10:20,What African nation gets its name from the Arabic for “The Islands”?,Madagascar,false,A,Algeria,true,Comoros,false,,
2018-03-30 01:05:20,Which of these music genres peaked in popularity during the 1970s?,Doo-wop,false,A,Disco,true,Rap,false,,
2018-03-30 01:05:52,Which of these animals provides a key ingredient in traditional mayonnaise?,Sheep,false,A,Chicken,true,Cow,false,,
2018-03-30 01:06:31,"In professional wrestling, bad guys are called “heels” and good guys are known as what?",Hands,false,A,Faces,true,Torsos,false,,
2018-03-30 01:10:26,The U.S. founding father famous for his experiments with electricity was born in what city?,London,false,A,Boston,true,Philadelphia,false,,
2018-03-30 19:11:16,"Sleeping through winter is hibernation, but sleeping through summer is called what?",Transolation,false,A,Estivation,true,Decarburization,false,,
2018-03-31 01:05:29,"In astronomical terms, what is the opposite of a full moon?",Fresh moon,false,A,New moon,true,Hungry moon,false,,
2018-03-31 01:07:52,Which of these is both a city in Morocco AND a common style of hat?,Kangol,false,A,Fez,true,Tangier,false,,
2018-03-31 01:09:13,"In the U.S., which of these job uniforms is illegal to wear if you do not have that job?",Surgeon,false,A,Postal worker,true,Airline pilot,false,,
2018-03-31 01:09:51,"In 18th-century London, people mocked the first public user of which of these accessories?",Sunglasses,false,A,Umbrella,true,Purse,false,,
2018-03-31 01:12:08,Painter Margaret Keane's work directly inspired which cartoon series?,Jem and the Holograms,false,A,The Powerpuff Girls,true,My Little Pony,false,,
2018-04-01 01:06:38,Abraham Lincoln is known for wearing what kind of headgear?,Propeller cap,false,A,Stovepipe hat,true,Supreme beanie,false,,
2018-04-01 01:10:39,The song used in the viral Mannequin Challenge meme features a solo by what rapper?,Jay-Z,false,A,Gucci Mane,true,2 Chainz,false,,
2018-04-01 01:12:03,Birders use what four-letter word to refer to hard-to-classify birds?,Anon,false,A,Spuh,true,Drib,false,,
2018-04-02 01:10:01,Which of these figures is known for wearing a mackintosh?,Steve Jobs,false,A,Inspector Gadget,true,Johnny Appleseed,false,,
2018-04-02 19:05:54,What ingredient is the difference between vanilla ice cream and French vanilla ice cream?,Crème fraîche,false,A,Egg yolk,true,Rum,false,,
2018-04-02 19:07:52,What band gets its name from an autobiography by an itinerant Welsh poet?,Pink Floyd,false,A,Supertramp,true,Traveling Wilburys,false,,
2018-04-03 01:07:53,Which of these video game consoles was released first?,Sony PlayStation,false,A,Sega Saturn,true,Game Boy Color,false,,
2018-04-05 19:04:48,The Golden Globe Awards are put on by what association?,Harlem Globetrotters,false,A,Hollywood Foreign Press,true,Justice League,false,,
2018-04-05 19:09:10,What curious shape has NASA observed on the planet Saturn's northernmost point?,Dodecahedron,false,A,Hexagon,true,Triangle,false,,
2018-04-05 19:09:55,"In the 1990s, a Texas county designated what as its official phone greeting?",Howdy,false,A,Heaven-o,true,Ahoy-hoy,false,,
2018-04-05 19:10:37,Which of these desserts gets its name from a very old term for “small sausage”?,Cobbler,false,A,Pudding,true,Trifle,false,,
2018-04-06 01:05:55,What word is typically used to refer to a serving of ribs?,Cob,false,A,Rack,true,Hoist,false,,
2018-04-06 01:06:28,How long is a single term for a US senator?,Two years,false,A,Six Years,true,Eight years,false,,
2018-04-06 01:07:22,"What rapper starred in the movie that made “Bye, Felicia” a catchphrase?",Will Smith,false,A,Ice Cube,true,Eminem,false,,
2018-04-06 01:10:24,"If an event is biennial, how many times will it happen in a decade?",Ten,false,A,Five,true,Twenty,false,,
2018-04-06 19:04:25,"According to a famous saying, “a journey of a thousand miles begins with a single” what?",Energy drink,false,A,Step,true,Ride-hailing app,false,,
2018-04-07 01:05:27,What is applied to unpopped corn to pop it?,Peer pressure,false,A,Heat,true,Nail polish,false,,
2018-04-07 01:08:42,Which US state has a capital city with an American Indian name?,Arizona,false,A,Florida,true,North Dakota,false,,
2018-04-07 01:09:26,Which of these common food additives comes from the ocean?,Guar gum,false,A,Carrageenan,true,Pectin,false,,
2018-04-07 01:12:24,Ransom Riggs's debut novel was adapted into a movie by what director?,Richard Linklater,false,A,Tim Burton,true,Guillermo del Toro,false,,
2018-04-08 01:06:58,Which sport does NOT use an official who is officially referred to as a “referee”?,Hockey,false,A,Baseball,true,Football,false,,
2018-04-09 01:07:00,Which of these professionals is most likely to claim to have ESP?,Lifeguard,false,A,Psychic,true,Gym teacher,false,,
2018-04-09 01:08:28,A restaurant dish that is prepared when you order it is said to be cooked how?,A la plancha,false,A,A la minute,true,A la carte,false,,
2018-04-09 19:06:00,Which of these is designed to make easily erasable marks?,Tattoo needle,false,A,Pencil,true,Permanent marker,false,,
2018-04-09 19:08:01,Who has NOT hosted an edition of the science miniseries “Cosmos”?,Neil deGrasse Tyson,false,A,Bill Nye,true,Carl Sagan,false,,
2018-04-10 01:04:36,White precipitation that falls from the sky is called what?,Bordeaux,false,A,Snow,true,Henry David Thoreau,false,,
2018-04-10 01:12:24,Which of these is a real title from the “Mr. Men” book series?,Mr. Thoughtful,false,A,Mr. Nonsense,true,Mr. No,false,,
2018-04-10 19:04:48,What character appears on stickers that warn children of poisons?,Mr. Yum,false,A,Mr. Yuk,true,Mr. D. Lishus,false,,
2018-04-11 01:06:55,Which popular game uses a doubling cube?,Bunco,false,A,Backgammon,true,Yahtzee,false,,
2018-04-11 01:11:57,Which has NOT been the name of an Android operating system?,Jelly Bean,false,A,Butterscotch,true,Froyo,false,,
2018-04-11 20:15:06,What do candles on a birthday cake traditionally represent?,Number of friends,false,A,Age,true,Love of fire,false,,
2018-04-11 20:25:41,"According to ancient Rome's iconic epic, what hero was hidden inside the Trojan Horse?",Hercules,false,A,Ulysses,true,Achilles,false,,
2018-04-12 01:10:46,The first beta blocker was developed to treat what ailment?,Sinus infection,false,A,Chest pain,true,High blood pressure,false,,
2018-04-12 01:14:07,Which of these songs does NOT have the same melody as the other two?,The Alphabet Song,false,A,Frère Jacques,true,Baa Baa Black Sheep,false,,
2018-04-12 19:09:42,Dr. Charles Drew's greatest contribution to medicine was in what area?,Cardiology,false,A,Hematology,true,Osteology,false,,
2018-04-12 19:11:08,Which is both a type of subatomic quark particle and a Motorola smartphone?,Spice,false,A,Charm,true,Up,false,,
2018-04-13 01:07:09,What classic game features a piece called a spinner?,Tiddlywinks,false,A,Dominoes,true,Jacks,false,,
2018-04-13 01:07:50,A famous Emily Dickinson poem compared which of these phenomena to a bee?,Hope,false,A,Fame,true,Joy,false,,
2018-04-13 01:09:56,Which of these hit '80s songs is NOT by a band whose name is a continent?,Heat of the Moment,false,A,Eye of the Tiger,true,The Final Countdown,false,,
2018-04-13 01:10:34,Which candy company's name was formed from its founder's name and home city?,Hershey,false,A,Haribo,true,Necco,false,,
2018-04-13 19:04:25,What does a thermometer primarily measure?,Hope,false,A,Temperature,true,Distance,false,,
2018-04-13 19:05:32,The term “blog” is short for what?,Back-linking of guests,false,A,Web log,true,Bluetooth object gate,false,,
2018-04-14 01:06:25,What playwright wrote “Macbeth”?,Tommy Wiseau,false,A,William Shakespeare,true,Lin-Manuel Miranda,false,,
2018-04-14 01:13:56,Which is the INCORRECT pairing of actress to “Golden Girl”?,Rue / Blanche,false,A,Betty / Sophia,true,Bea / Dorothy,false,,
2018-04-15 01:06:39,Which of these is one of the four cardinal directions on a compass?,Chicago West,false,A,North,true,NCIS: New Orleans,false,,
2018-04-15 01:07:12,A popular card game involves telling your opponent to do what?,Get a job,false,A,Go fish,true,Go get me a coffee,false,,
2018-04-15 01:08:48,Surviving the Titanic earned Molly Brown what nickname?,Unforgettable,false,A,Unsinkable,true,Unbreakable,false,,
2018-04-15 01:10:53,Which US federal tax return form is known as the “short” one?,Form 1040,false,A,Form 1040A,true,Form 1040EZ,false,,
2018-04-15 01:12:14,Which of these enlightenment philosophers also wrote a ridiculously steamy novel?,John Locke,false,A,Denis Diderot,true,René Descartes,false,,
2018-04-19 19:04:25,"Typically, what kind of sauce is on a cheese pizza?",Glue,false,A,Tomato,true,Paint,false,,
2018-04-19 19:05:38,Which of these is a real zodiac sign?,Equinox,false,A,Taurus,true,Nova,false,,
2018-04-19 19:08:13,A 2017 hack of the “Harvard Crimson” front page made fun of what celebrity?,Malia Obama,false,A,Mark Zuckerberg,true,Natalie Portman,false,,
2018-04-19 19:08:50,Which of these insects is typically the heaviest by far?,Giant weta,false,A,Goliath beetle,true,Rhinoceros cockroach,false,,
2018-04-20 01:08:56,Soup is typically eaten with what kind of kitchen utensil?,Toothpick,false,A,Spoon,true,Meat thermometer,false,,
2018-04-20 01:09:27,The Earth is covered in about 70 percent what?,Leather,false,A,Water,true,Frank Ocean,false,,
2018-04-20 01:10:03,The warning that police give arrested suspects are known as what “rights”?,Samantha,false,A,Miranda,true,Charlotte,false,,
2018-04-20 01:13:01,What is the nickname of the NHL player with the record for most games ever played?,Mr. Goalie,false,A,Mr. Hockey,true,Mr. Invincible,false,,
2018-04-20 01:14:48,Which of these actors does NOT have their own brand of wine?,Kate Hudson,false,A,Anne Hathaway,true,Drew Barrymore,false,,
2018-04-20 19:05:48,What computational device predates pocket calculators by thousands of years?,Desktop computer,false,A,Abacus,true,Slide rule,false,,
2018-04-20 19:06:00,The tiny country of Liechtenstein borders what two nations?,France / Germany,false,A,Austria / Switzerland,true,Belgium / Netherlands,false,,
2018-04-20 19:06:25,"What does “brimstone,” as mentioned in the Bible, refer to?",Granite,false,A,Sulfur,true,Lava,false,,
2018-04-20 19:07:47,"According to its inventor, the graphics format spelled G-I-F is pronounced how?",“gif”,false,A,“jif”,true,“zhif”,false,,
2018-04-21 01:07:09,Uprooted thistle plants that are driven about by the wind are known as what?,Fumbleseeds,false,A,Tumbleweeds,true,Stumbletweeds,false,,
2018-04-21 01:08:15,Fancy Scotch whisky is often described as “single” what?,Match,false,A,Malt,true,Mash,false,,
2018-04-21 01:09:16,"According to the creator, which of these classic characters is actually NOT a cat?",The Cat in the Hat,false,A,Hello Kitty,true,Felix the Cat,false,,
2018-04-21 01:10:32,Which of these actors is famous for the classic movie line “I'm walkin' here!”?,Robert De Niro,false,A,Dustin Hoffman,true,Al Pacino,false,,
2018-04-22 01:07:40,What singer shares a name with a bygone empire headquartered in Ghana?,Shakira,false,A,Ashanti,true,Aaliyah,false,,
2018-04-22 01:09:24,The so-called “Billionaire Boys Club” of the 1980s got rich quick through what?,Penny stocks,false,A,Ponzi schemes,true,Junk bonds,false,,
2018-04-22 01:11:01,"Where was Richard Nixon speaking when he famously declared, “I am not a crook”?",Knott's Berry Farm,false,A,Disney World,true,SeaWorld,false,,
2018-04-23 01:04:08,“Dirty water dog” is a New York City nickname for what edible street food?,Spaghetti,false,A,Hot dog,true,Mushroom soup,false,,
2018-04-23 01:04:47,A house in need of repairs and remodeling is known as what?,Tree-plugger,false,A,Fixer-upper,true,Trash can-lugger,false,,
2018-04-23 01:05:24,A police officer can search your house without a warrant if they have what cause?,Notable,false,A,Probable,true,Acute,false,,
2018-04-23 01:06:41,"In “The Silence of the Lambs,” Hannibal Lecter paired his fava beans with a wine from what country?",France,false,A,Italy,true,Argentina,false,,
2018-04-23 01:07:22,Which of these synonyms for “large” was coined most recently?,Prodigious,false,A,Humongous,true,Ginormous,false,,
2018-04-23 01:08:53,Legendary NBA player Larry Bird went on to coach what team?,Boston Celtics,false,A,Indiana Pacers,true,Los Angeles Lakers,false,,
2018-04-23 01:13:00,Which of these major ancient cities was located the farthest north?,Carthage,false,A,Lutetia,true,Byzantium,false,,
2018-04-23 19:07:23,The director of the horror classic “Scream” also directed which film?,Mr. Holland's Opus,false,A,Music of the Heart,true,School of Rock,false,,
2018-04-23 19:08:08,Which of these is also known as “the devil's game”?,Blackjack,false,A,Roulette,true,Poker,false,,
2018-04-23 19:10:08,Which state is home to a NASA facility named for the 35th US president?,Texas,false,A,Florida,true,Virginia,false,,
2018-04-23 19:10:51,"In Psy's viral 2012 song from South Korea, the term “oppa” loosely translates to which of these?",Big time,false,A,Big brother,true,Big spender,false,,
2018-04-24 01:05:37,Which of these is another word for “another word for”?,Zimmerman,false,A,Synonym,true,Cinnamon,false,,
2018-04-24 01:06:48,You would find a cloaca in the digestive system of which of these animals?,Caterpillar,false,A,Chameleon,true,Chimpanzee,false,,
2018-04-24 01:07:31,Which singer's daughter was once the creative director of French fashion house Chloé?,Steven Tyler,false,A,Paul McCartney,true,David Bowie,false,,
2018-04-24 01:08:16,Which of these religious movements was founded by a woman?,Jehovah's Witnesses,false,A,Christian Science,true,Rastafari,false,,
2018-04-24 01:10:28,Charles Darwin was born on the same exact date and year as which president?,Thomas Jefferson,false,A,Abraham Lincoln,true,Theodore Roosevelt,false,,
2018-04-24 19:03:53,Author Ian Fleming created what spy code-named 007?,Spyler the Creator,false,A,James Bond,true,Spyin' Gosling,false,,
2018-04-24 19:07:03,“Boss of Me” by They Might Be Giants was the theme song to what sitcom?,30 Rock,false,A,Malcolm in the Middle,true,The Office,false,,
2018-04-24 19:11:31,Paul Newman is mentioned in the first line of what novel?,The Hustler,false,A,The Outsiders,true,Get Shorty,false,,
2018-04-25 01:03:48,Clothes normally go from a washing machine to what other machine?,Fax,false,A,Dryer,true,ATM,false,,
2018-04-25 01:05:40,"By definition, numbers that are less than zero are classified as what?",Imaginary,false,A,Negative,true,Transcendental,false,,
2018-04-25 01:07:49,Which of these terms refers to the outer region of the Sun's atmosphere?,Tacoma,false,A,Corona,true,Zygoma,false,,
2018-04-25 01:10:40,Which US president did NOT win a Nobel Peace Prize?,Woodrow Wilson,false,A,Franklin Roosevelt,true,Teddy Roosevelt,false,,
2018-04-25 19:04:32,The duration of a pregnancy is usually measured in what?,Laughter,false,A,Trimesters,true,Cups of decaf,false,,
2018-04-26 01:05:06,Which of these typically stores sweet treats?,Jacuzzi,false,A,Cookie jar,true,Shrimp boat,false,,
2018-04-26 01:08:57,"By definition, an expert in amanuensis is helpful in what?",Administering shots,false,A,Writing letters,true,Cleaning lab equipment,false,,
2018-04-26 01:11:52,"Bessie, the US equivalent to the Loch Ness monster, is rumored to live in what lake?",Superior,false,A,Erie,true,Ontario,false,,
2018-04-26 01:13:02,Which of these veteran filmmakers has directed an R-rated movie?,Chris Columbus,false,A,Nancy Meyers,true,JJ Abrams,false,,
2018-04-26 03:35:39,What is the name of the traditional Japanese art form that combines dancing and theater?,Surfboarding,false,A,Kabuki,true,Pattycake,false,,
2018-04-26 03:39:04,Which of these places named its capital after John the Baptist?,Cuba,false,A,Puerto Rico,true,The Bahamas,false,,
2018-04-26 03:43:06,Bob Marley's son performs the theme song for a hit animated TV show about a talking what?,Sponge,false,A,Aardvark,true,Horse,false,,
2018-04-26 19:05:01,Which of these irons is a common heat-styling tool for hair?,Jeremy,false,A,Curling,true,Cast,false,,
2018-04-26 19:05:35,What is the name of the first book of the Christian Bible?,The Sorcerer's Stone,false,A,Genesis,true,Fellowship of the Ring,false,,
2018-04-26 19:06:12,Which of these terms means “common people”?,Perth Amboy,false,A,Hoi polloi,true,Bok choy,false,,
2018-04-26 19:07:30,Which of these is a right granted by the Sixth Amendment?,Private trial,false,A,Public trial,true,Trial without a jury,false,,
2018-04-26 19:09:53,Which of these brands does NOT have a designer contracted for life?,Chanel,false,A,Gucci,true,Fendi,false,,
2018-04-27 01:06:55,Which of these US states is part of the Delmarva Peninsula?,Arkansas,false,A,Maryland,true,Arizona,false,,
2018-04-27 01:08:42,What school shares its name with a character from the legends of King Arthur?,Emory University,false,A,Notre Dame,true,Columbia University,false,,
2018-04-27 01:11:10,Which Canadian author wrote a book nobody will be able to read until the next century?,Alice Munro,false,A,Margaret Atwood,true,Yann Martel,false,,
2018-04-27 01:11:47,The only dwarf planet in our solar system's asteroid belt is named for a goddess of what?,Wisdom,false,A,Agriculture,true,Dawn,false,,
2018-04-27 19:05:57,Which of these properties is often measured in fluid ounces?,Density,false,A,Volume,true,Viscosity,false,,
2018-04-27 19:09:47,Which of these dog breeds has won the most Best in Show awards at Westminster?,English Setter,false,A,Scottish Terrier,true,Bichon Frise,false,,
2018-04-28 01:05:24,Which of these places is located in the tropics?,Siberia,false,A,Hawaii,true,Antarctica,false,,
2018-04-28 01:08:29,"On the periodic table of the elements, what are the horizontal rows called?",Groups,false,A,Periods,true,Blocks,false,,
2018-04-28 01:09:12,Which of these college football teams famously has the largest stadium?,Crimson Tide,false,A,Wolverines,true,Longhorns,false,,
2018-04-28 01:10:27,"In the world of comic books, what does “retcon” mean?",Retouched condition,false,A,Retroactive continuity,true,Retaliatory concussion,false,,
2018-04-29 01:04:41,Two items that are difficult to compare are often said to be what?,Hoagies / grinders,false,A,Apples / oranges,true,Simons / Garfunkels,false,,
2018-04-29 01:06:05,The comic strip “B.C.” is mainly about what?,Aliens,false,A,Cavemen,true,Robots,false,,
2018-04-29 01:07:20,What billionaire runs the corporate behemoth Berkshire Hathaway?,Michael Bloomberg,false,A,Warren Buffett,true,Charles Koch,false,,
2018-04-29 01:11:30,The New York Daily Advertiser was a newspaper famous for publishing what?,First US coupons,false,A,Federalist Papers,true,Classifieds,false,,
